"대여소
번호",보관소(대여소)명,소재지(위치),,,,"설치
시기",설치형태,,"운영
방식"
02335,3호선 매봉역 3번출구앞,강남구,서울특별시 강남구 남부순환로 2748,37.48676682,127.0467606,2017-06-13,15,,LCD
02336,강남세브란스교차로 래미안그레이튼 104동 앞,강남구,서울특별시 강남구 선릉로 지하 228,37.49423599,127.0474625,2017-06-13,15,,LCD
02337,대모산입구역 2번출구 앞,강남구,서울특별시 강남구 영동대로 101,37.49207687,127.0719757,2017-06-13,10,,LCD
02339,현대아파트 정문 앞,강남구,서울특별시 강남구 언주로 107,37.48326111,127.0522995,2017-06-13,10,,LCD
02340,삼호물산버스정류장(23370) 옆,강남구,서울특별시 강남구 논현로 82,37.47750854,127.0451737,2021-07-06,,17,QR
02341,일원역 4~5번 출구 사이,강남구,서울특별시 강남구 일원로 127,37.4833107,127.0849381,2017-06-13,10,,LCD
02342,대청역 1번출구 뒤,강남구,서울특별시 강남구 개포로 623,37.49400711,127.0795136,2017-06-13,15,,LCD
02343,세곡사거리 대왕파출소 앞,강남구,서울특별시 강남구 헌릉로 623,37.46531677,127.1077271,2017-06-13,10,,LCD
02344,리엔파크 2단지 앞,강남구,서울특별시 강남구 헌릉로590길 10,37.46506119,127.1011963,2017-06-13,10,,LCD
02347,두산건설 본사,강남구,서울특별시 강남구 언주로 726,37.51863861,127.0354004,2017-08-22,11,,LCD
02348,포스코사거리(기업은행),강남구,서울특별시 강남구 테헤란로 501,37.50723267,127.0568543,2020-11-24,,23,QR
02349,역삼빌딩 앞(하나은행 옆),강남구,서울특별시 강남구 테헤란로 지하 156,37.50154495,127.0385666,2017-08-21,12,,LCD
02350,래미안그레이튼102동앞,강남구,서울특별시 강남구 선릉로69길 19,37.49482346,127.047905,2017-08-21,9,,LCD
02351,청소년수련관(수영장)앞,강남구,서울특별시 강남구 광평로 144,37.48387909,127.0890274,2017-08-01,11,,LCD
02352,서울본부세관(건설회관 앞),강남구,서울특별시 강남구 언주로 721,37.51758957,127.0350266,2017-08-22,6,,LCD
02353,강남구청역 2번출구 뒤,강남구,서울특별시 강남구 학동로 342,37.51681137,127.0404739,2017-08-22,10,,LCD
02354,청담역 2번출구,강남구,서울특별시 강남구 영동대로 647,37.51978683,127.0567627,2017-08-21,5,,LCD
02355,삼성역 5~6번 출구 사이,강남구,서울특별시 강남구 봉은사로 524,37.50912094,127.0623093,2017-08-21,25,,LCD
02356,강남구청,강남구,서울특별시 강남구 학동로 지하 346,37.51807022,127.0471191,2017-08-21,10,10,QR
02357,르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번,강남구,서울특별시 강남구 언주로89길 7,37.50194931,127.0427704,2017-08-25,10,,LCD
02358,구룡초사거리 (현대아파트10동 앞 ),강남구,서울특별시 강남구 개포로 303,37.48138428,127.0539169,2017-08-21,7,,LCD
02359,"국립국악중,고교 정문 맞은편",강남구,서울특별시 강남구 논현로10길 29,37.47560501,127.0503769,2017-08-21,13,,LCD
02360,도곡1동 주민센터 교차로,강남구,서울특별시 강남구 도곡로 205,37.4928093,127.0413895,2017-08-21,9,,LCD
02362,신사동 가로수길 입구,강남구,서울특별시 강남구 신사동 501-5,37.51763535,127.0224533,2017-11-01,10,,LCD
02363,강남 을지병원 교차로,강남구,서울특별시 강남구 도산대로 172 ,37.51913834,127.0275192,2017-11-01,15,,LCD
02364,도산공원교차로,강남구,서울특별시 강남구 도산대로 229 ,37.52124023,127.0318985,2017-11-01,10,,LCD
02365,K+ 타워 앞,강남구,서울특별시 강남구 도산대로 333 ,37.52330017,127.038475,2017-11-01,15,,LCD
02368,도곡동 경남아파트 건너편,강남구,서울특별시 강남구 도곡동 874-1,37.48934174,127.0412979,2017-11-01,7,,LCD
02369,KT선릉타워,강남구,서울특별시 강남구 대치동 1011,37.50542831,127.0528717,2017-11-01,20,,LCD
02370,한티역 3번출구,강남구,서울특별시 강남구 대치동 1026,37.49655151,127.0542984,2017-11-01,10,,LCD
02371,한국우편사업진흥원,강남구,서울특별시 강남구 언주로 651,37.51474762,127.0351334,2017-11-01,10,,LCD
02372,대치역 사거리,강남구,서울특별시 강남구 삼성로 156 ,37.49449921,127.063797,2017-11-01,10,,LCD
02373,개포동역 사거리,강남구,서울특별시 강남구 개포동 181-3,37.48927689,127.0655747,2017-11-01,20,,LCD
02375,수서역 1번출구 앞,강남구,서울특별시 강남구 수서동 728,37.48735046,127.1009979,2017-11-01,14,,LCD
02376,수서역 6번출구 앞,강남구,서울특별시 강남구 수서동 740,37.48677826,127.1005173,2017-11-01,20,,LCD
02377,수서역 5번출구 뒤,강남구,서울특별시 강남구 수서동 724-4,37.48735046,127.1023254,2017-11-01,9,,LCD
02380,삼성동베이직하우스앞,강남구,서울특별시 강남구 봉은사로 456,37.51169586,127.0493469,2017-11-28,12,,LCD
02381,언주역 6번출구앞,강남구,서울특별시 강남구 논현로 566,37.50636673,127.034523,2017-11-28,8,,LCD
02382,역삼동 sk뷰 501동앞,강남구,서울특별시 강남구 역삼로 315-1,37.50134277,127.0504684,2017-11-28,6,,LCD
02383,보금자리정원,강남구,서울특별시 강남구 헌릉로569길 39-6,37.46632767,127.0948868,2017-11-28,10,,LCD
02384,자곡사거리,강남구,서울특별시 강남구 밤고개로 206,37.47602844,127.1059418,2017-12-22,15,,LCD
02385,학동역,강남구,서울특별시 강남구 학동로 지하 180,37.51395035,127.0301514,2017-12-22,10,,LCD
02386,크린랩 본사,강남구,논현동 279-166,37.50958633,127.0409088,2020-09-15,,10,QR
02387,래미안강남힐즈 사거리,강남구,서울특별시 강남구 자곡로 101,37.47245407,127.096077,2018-02-26,10,,LCD
02388,강남구 도시관리공단,강남구,강남구 삼성동 111-61,37.51678467,127.0516129,2018-07-04,10,,LCD
02389,경기여자고등학교 후문 (삼성로3길 입구),강남구,강남구 개포동 198,37.48616028,127.0672379,2018-11-04,15,,LCD
02390,구룡마을 입구 (래미안블레스티지 아파트),강남구,강남구 개포동 146-1,37.48088074,127.0630417,2018-10-08,10,,LCD
02391,구룡터널 입구(개포1단지아파트),강남구,강남구 개포동 146-1,37.47598648,127.0596237,2018-10-08,10,,LCD
02392,구룡산 입구 (구룡산 서울둘레길 입구),강남구,강남구 개포동 1277,37.47447205,127.0554504,2018-10-08,15,,LCD
02393,구룡사 앞 교차로 (보도육교),강남구,강남구 개포동 1277,37.47200012,127.0513382,2018-10-08,10,,LCD
02394,개포래미안포레스트아파트 107동 앞,강남구,강남구 개포로 264,37.48029709,127.0542603,2020-12-11,,10,QR
02395,개포1단지아파트 입구 (보도육교),강남구,강남구 개포동 659,37.47929001,127.0557327,2018-10-08,10,,LCD
02396,영동3교 북단(우성캐릭터 앞 보도),강남구,강남구 도곡동 466,37.48574066,127.0510483,2018-10-08,15,,LCD
02398,더라움,강남구,강남구 역삼동 801-7,37.50811005,127.0394516,2018-10-30,10,,LCD
02401,밀알학교 입구 (삼성서울병원 입구),강남구,강남구 일원동 128-10,37.48656082,127.0826721,2018-09-14,10,,LCD
02403,공무원연금매점 교차로 (개포주공9단지 입구),강남구,강남구 일원동 703-2,37.48871994,127.0745392,2018-10-08,15,,LCD
02404,대모산입구역 4번 출구 앞,강남구,강남구 일원동 700-1,37.49180984,127.0731583,2018-10-08,10,,LCD
02405,청담공원앞 교차로,강남구,강남구 삼성동 111-44,37.51871109,127.0508499,2018-10-08,14,,LCD
02406,논현동 광명빌딩 앞,강남구,강남구 논현동 279,37.5175705,127.0236435,2018-11-04,10,,LCD
02407,역삼.서초.삼성 세무서 앞 (역삼빌딩 앞),강남구,강남구 역삼동 804,37.49847031,127.0301132,2018-09-18,10,,LCD
02408,강남한양수자인아파트,강남구,강남구 자곡로 260,37.4773407,127.1132736,2018-10-02,14,,LCD
02409,역삼동 디오슈페리움 (우성아파트 사거리),강남구,강남구 역삼동 858(강남대로 342 앞 도로),37.49206161,127.0307465,2018-11-14,20,,LCD
02410,포스코피앤에스타워 (역삼역 3번출구 부근),강남구,강남구 역삼동 804(강남구 테헤란로 134 앞 보도),37.49959946,127.0337524,2020-12-31,,10,QR
02411,세곡동 성당,강남구,강남구 율현동 165-2(강남구 밤고개로21길 50),37.47296906,127.1122284,2019-02-25,15,,LCD
02412,일원1동 주민센터,강남구,강남구 일원동 712-5 ,37.49170303,127.0882263,2018-11-14,15,,LCD
02413,도곡역 1번 출구,강남구,남부순환로 2814,37.49095917,127.0549851,2020-02-18,,20,QR
02414,도곡역 아카데미스위트 앞,강남구,언주로30길 21,37.48897171,127.0518265,2020-02-18,,20,QR
02415,한티역 롯데백화점 앞,강남구,선릉로 228,37.49667358,127.0534287,2020-02-14,,15,QR
02416,한티역 6번 출구,강남구,선릉로 227,37.4958992,127.0521927,2020-02-14,,10,QR
02417,선정릉 디캠프(D.CAMP)앞,강남구,선릉로 551,37.50799942,127.0452499,2020-02-14,,10,QR
02418,봉은사역 7번 출구,강남구,봉은사로 601,37.51393509,127.0598221,2020-02-14,,10,QR
02419,"봉은사역 1,2번 출구",강남구,봉은사로 601,37.51430893,127.0597,2020-02-14,,13,QR
02420,학여울역 사거리(LG베스트샵 앞),강남구,영동대로 202,37.49689484,127.070137,2020-02-18,,20,QR
02421,신논현역 4번출구,강남구,봉은사로 110,37.504673,127.025795,2020-02-14,,15,QR
02422,수서동 성당 맞은편,강남구,광평로34길 202,37.48416901,127.0948486,2020-02-18,,10,QR
02423,영희초교 사거리(래미안개포루체하임),강남구,개포로110길 50,37.4908371,127.0806503,2020-02-18,,10,QR
02425,세곡동 사거리(대왕초등학교 정류장),강남구,헌릉로618길 8,37.46461868,127.1068497,2020-02-18,,20,QR
02426,강남한신휴플러스 6단지,강남구,강남구 율현동 333-1,37.46829605,127.1046982,2020-02-18,,10,QR
02427,개포고등학교 정문앞,강남구,강남구 개포로402,37.48485184,127.0583725,2020-02-18,,10,QR
02428,롯데리아 개포점앞,강남구,강남구 선릉로26,37.48236847,127.0611877,2020-02-18,,10,QR
02429,압구정로데오역 6번출구,강남구,선릉로845,37.52745438,127.0404282,2020-02-14,,10,QR
02430,강남파이낸스센터앞(역삼역2번출구),강남구,테헤란로152,37.50024414,127.0360565,2020-02-14,,10,QR
02431,대치역 7번출구,강남구,남부순환로155,37.49411774,127.0629044,2020-02-18,,10,QR
02501,서초 포레스타5단지,서초구,신원동 347-6,37.45066071,127.0570602,2018-09-03,10,,LCD
02502,서초역1번출구 앞,서초구,서초동 1553-21,37.49195099,127.0085526,2018-10-02,9,,LCD
02503,반포1동 서초빌딩 앞,서초구,반포동 749-35,37.50381088,127.0213623,2018-10-02,10,,LCD
02504,신사역 4번출구 뒤,서초구,잠원동 88,37.51588058,127.0193024,2021-07-06,,10,QR
02505,우성아파트사거리 (기업은행앞),서초구,서초동 1374,37.49325943,127.0295334,2018-09-18,12,,LCD
02506,LG유플러스 (방배사옥),서초구,방배동 980-53,37.47909164,126.9906769,2018-09-18,10,,LCD
02508,양재이스타빌 앞,서초구,양재동 4(양재동 3-14 앞),37.48297882,127.0422592,2018-09-18,10,,LCD
02509,심산기념문화센터,서초구,서초구 반포동 128-13,37.49836349,126.9911499,2021-10-15,,16,QR
02510,JW타워,서초구,서초구 서초동 1748-45,37.48303986,127.0214615,2019-03-26,8,,LCD
02511,이수역 6번출구 앞,서초구,서초구 방배동 438-35,37.48366165,126.9823227,2019-03-14,10,,LCD
02514,사평역 2번출구,서초구,서울시 서초구 반포동 30-5 ,37.50364304,127.0160217,2020-02-20,,10 ,QR
02515,서초초등학교 후문,서초구,서울시 서초구 서운로 178,37.49892807,127.0247269,2020-02-20,,15 ,QR
02516,본마을 노인복지센터 앞,서초구,서울특별시 서초구 본마을2길 2,37.45441818,127.052742,2020-02-19,,10 ,QR
02517,서초3교(효령로69길 방면),서초구,서울특별시 서초구 효령로69길,37.48768234,127.0247879,2020-02-19,,20 ,QR
02518,서초3교(효령로70길 방면),서초구,서울특별시 서초구 효령로70길,37.48731613,127.0248947,2020-02-19,,6 ,QR
02519,서초2교(사임당로 방면),서초구,서울특별시 서초구 사임당로137,37.49100876,127.0235214,2020-02-20,,10 ,QR
02520,서초1교 (진흥아파트 방면),서초구,서초구 서초대로65길,37.49619293,127.0210114,2020-02-20,,20 ,QR
02521,서초 크로바타워 앞,서초구,서초구 서초대로 347,37.49556351,127.0191803,2020-02-20,,13 ,QR
02523,뉴코아 킴스클럽 앞,서초구,서초구 잠원로 51,37.51019287,127.0072556,2020-02-21,,10 ,QR
02524,반포쇼핑타운 8동 앞,서초구,서초구 신반포로 219 반포쇼핑타운,37.50735092,127.0080185,2020-02-21,,15 ,QR
02525,반포쇼핑타운 2동 앞,서초구,서초구 신반포로 165 ,37.5056076,127.0021591,2020-02-21,,20 ,QR
02526,반포경남쇼핑 앞,서초구,서초구 신반포로 143 ,37.50478745,126.9999237,2020-02-21,,10 ,QR
02527,반포중학교 앞(세화여고 맞은편),서초구,서초구 신반포로67,37.50296021,126.9935989,2020-02-21,,10 ,QR
02528,함지박 사거리,서초구,서초구 방배로 230-1 ,37.4937706,126.9900665,2020-02-23,,10 ,QR
02529,우리은행 방배동지점 앞,서초구,서초구 방배로 183,37.48991776,126.9920807,2020-02-23,,12 ,QR
02530,삼호3차아파트 앞,서초구,서초구 방배동 757-3,37.4977951,126.9870682,2020-02-23,,15 ,QR
02531,멤피스아파트 앞,서초구,서초구 방배로 245,37.49420547,126.989357,2020-02-23,,10 ,QR
02532,국립국악원 앞,서초구,서초구 남부순환로 2364,37.47820282,127.0087814,2020-02-19,,10 ,QR
02533,한가람미술관 앞,서초구,서초구 남부순환로 2406,37.48087692,127.0145264,2020-02-19,,10 ,QR
02535,신반포역 3번출구 뒤,서초구,서초구 신반포로 ,37.50362396,126.9973221,2020-02-21,,10 ,QR
02536,서초종합체육관 입구,서초구,서초구 원지동 28,37.45924759,127.0416336,2020-02-19,,10 ,QR
02537,양재역 8번출구 앞,서초구,서초구 양재동,37.48257065,127.036438,2020-02-20,,10 ,QR
02538,사평리 공원,서초구,서초구 잠원동 51,37.52026749,127.0152512,2020-02-20,,10 ,QR
02539,대한무역투자진흥공사 KOTRA 앞,서초구,서초구 헌릉로 13,37.46540833,127.0437775,2020-02-19,,10 ,QR
02540,반포천 앞,서초구,서초구 사평대로 108 ,37.49905014,126.996254,2020-02-21,,10 ,QR
02541,옛골 입구,서초구,청계산로 434,37.43097687,127.0703354,2020-02-19,,10 ,QR
02542,신논현역2번출구(신논현타워 앞),서초구,서초구 강남대로 479,37.50508881,127.0239105,2020-02-14,,10 ,QR
02545,국립중앙도서관(국제회의장옆),서초구,반포동 산60-1,37.49721146,127.0042725,2020-02-21,,18 ,QR
02547,포드서초서비스센터앞,서초구,잠원동 55-1,37.51904678,127.0122833,2020-05-28,,10 ,QR
02548,반포1동 자율방범초소 옆,서초구,반포동 28-4,37.50847626,127.0167618,2020-06-15,,18 ,QR
02549,LH 서초 4단지 403동,서초구,우면동 788,37.45924759,127.0239029,2020-06-15,,10 ,QR
02550,양재동 꽃시장 건너편,서초구,양재동 351,37.46738434,127.0414581,2020-06-15,,10 ,QR
02601,석촌호수 서호사거리,송파구,송파구 삼학사로 136,37.5067482,127.0988312,2018-09-12,10,,LCD
02603,송파 글마루 도서관,송파구,송파구 충민로 1206,37.48095322,127.1301041,2018-09-14,10,,LCD
02604,풍납토성 서성벽터A,송파구,송파구 풍납동 307-4,37.53131104,127.1112824,2018-09-14,10,,LCD
02605,복정역 1번 출구 앞,송파구,송파구 장지동 602-18,37.47129822,127.1270905,2018-09-14,15,,LCD
02606,위례동주민센터 맞은편 근린공원,송파구,송파구 거여동 497,37.48173904,127.1432266,2018-09-14,15,,LCD
02608,송파구청,송파구,송파구 올림픽로 326,37.5150528,127.1062698,2021-10-19,,10,QR
02609,보성중고등학교 후문 앞,송파구,송파구 양재대로 1278,37.52048874,127.1352005,2018-11-14,10,,LCD
02610,여흥레이크빌 앞 (석촌호수 까페거리),송파구,송파구 석촌호수로 278,37.51045227,127.1064072,2018-11-14,10,,LCD
02611,송파지역자활센터 뒤,송파구,송파구 풍성로 5길 16,37.53641891,127.1161652,2018-11-14,7,,LCD
02612,문정·가락 대여소 앞,송파구,송파구 중대로 2길 6,37.48871994,127.1098251,2018-11-14,10,,LCD
02613,잠실나들목,송파구,서울 송파구 잠실동 1,37.51678085,127.0904923,2018-11-14,18,,LCD
02614,가락고등학교 앞,송파구,서울 송파구 송이로 42,37.50186157,127.1172333,2018-11-14,15,,LCD
